Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX27,OUT027,2323.530029296875
FDT51,OUT045,1742.5830078125
FDU33,OUT013,792.1718139648438
FDJ16,OUT027,1754.9542236328125
FDD20,OUT019,649.765380859375
FDT36,OUT049,693.45458984375
DRF15,OUT027,3703.1455078125
FDN52,OUT010,76.6315689086914
FDC22,OUT027,5410.76513671875
FDX15,OUT045,2580.77685546875
FDT13,OUT013,3083.020263671875
FDU04,OUT017,2109.481201171875
FDU31,OUT019,685.4813842773438
FDW59,OUT027,2254.848876953125
NCO29,OUT046,2574.06787109375
FDL15,OUT035,2470.10693359375
FDI41,OUT049,2381.33203125
FDQ48,OUT049,1648.9884033203125
DRI39,OUT013,1004.6942749023438
FDI08,OUT013,3979.876708984375
FDC21,OUT049,1807.9674072265625
FDF58,OUT035,1104.1650390625
FDS08,OUT010,541.7574462890625
FDE47,OUT045,2043.08154296875
NCP18,OUT019,523.3388671875
NCR41,OUT013,1625.5738525390625
FDA27,OUT013,3619.71484375
FDA43,OUT035,3344.556640625
FDA49,OUT045,1343.2958984375
NCE55,OUT018,2488.06103515625
DRM49,OUT027,1440.0394287109375
FDF22,OUT027,5490.76953125
FDQ15,OUT018,1077.0084228515625
NCS54,OUT017,3156.123046875
NCY05,OUT013,768.20458984375
FDR45,OUT046,3811.681640625
FDK57,OUT049,2078.64208984375
FDF41,OUT010,1344.189208984375
FDV21,OUT046,1954.861572265625
FDD51,OUT046,788.900390625
FDF33,OUT046,2025.1583251953125
FDA38,OUT046,3787.26416015625
FDR56,OUT045,3088.0146484375
NCN41,OUT017,2086.81640625
FDC60,OUT027,2227.098876953125
FDB47,OUT045,3645.9296875
DRH01,OUT013,2895.9716796875
FDW08,OUT046,1638.7125244140625
FDF38,OUT027,1133.2774658203125
FDY32,OUT017,2854.568359375
FDG34,OUT049,1743.443115234375
FDG47,OUT019,826.1588134765625
NCF18,OUT035,3154.12939453125
FDL39,OUT019,543.2495727539062
NCH55,OUT035,2165.633544921875
DRJ35,OUT049,975.4465942382812
FDS44,OUT035,3927.079345703125
DRE01,OUT018,3668.21435546875
FDY39,OUT013,3082.3701171875
FDY32,OUT018,2287.74658203125
FDR33,OUT027,2601.82763671875
NCP50,OUT049,1359.7618408203125
FDZ47,OUT018,1273.9442138671875
FDU57,OUT049,2470.831787109375
FDY44,OUT013,3063.81494140625
DRH59,OUT018,1022.5115356445312
FDB03,OUT027,5585.6201171875
FDY46,OUT045,3070.384765625
FDM39,OUT045,2858.0986328125
FDY36,OUT035,1307.323486328125
NCM55,OUT035,3287.592041015625
FDJ50,OUT010,-119.09456634521484
DRL60,OUT013,2338.37353515625
NCJ54,OUT049,3903.4091796875
FDX59,OUT017,653.1907958984375
FDI07,OUT013,3082.841552734375
DRF51,OUT010,-271.803955078125
FDM14,OUT017,1811.201904296875
FDP21,OUT045,3122.484130859375
FDE40,OUT035,1107.553955078125
FDE05,OUT035,2475.82177734375
FDM13,OUT027,3519.262451171875
FDC34,OUT027,3841.9345703125
NCI55,OUT018,1744.5323486328125
NCE43,OUT018,2372.656982421875
FDW58,OUT018,1394.4921875
FDG60,OUT045,3583.129638671875
FDV31,OUT017,3043.35986328125
FDR47,OUT013,3046.455078125
FDM60,OUT019,-128.79751586914062
NCF06,OUT018,3233.63134765625
NCN26,OUT027,3016.1318359375
FDQ59,OUT049,1389.02978515625
FDF09,OUT046,697.452880859375
NCS06,OUT017,4001.957763671875
FDT44,OUT046,1834.2548828125
FDI19,OUT017,4193.4951171875
FDT22,OUT017,958.27685546875
NCF54,OUT027,4407.45263671875
DRG25,OUT045,3079.291259765625
FDB59,OUT017,3340.432861328125
FDQ37,OUT017,3136.275634765625
FDP56,OUT035,710.3518676757812
FDW44,OUT035,3156.123046875
FDJ26,OUT010,548.0904541015625
FDU43,OUT018,3173.11767578125
FDW33,OUT045,1654.74853515625
NCX53,OUT027,3519.262451171875
FDN56,OUT010,570.5233154296875
DRF15,OUT049,2402.672607421875
FDO33,OUT017,1940.793212890625
FDZ39,OUT010,269.5298156738281
NCJ19,OUT017,910.3571166992188
FDU01,OUT035,3349.09326171875
FDT12,OUT035,4192.15576171875
NCM18,OUT018,797.6632080078125
FDP19,OUT017,2127.202880859375
NCR42,OUT049,693.45458984375
FDN10,OUT046,1825.531494140625
FDG44,OUT017,902.6021728515625
FDQ10,OUT046,2814.5146484375
DRH13,OUT049,1711.4095458984375
FDT52,OUT013,3844.46630859375
FDM56,OUT045,1751.306396484375
NCO43,OUT010,252.6948699951172
NCV29,OUT035,3183.873046875
NCF06,OUT013,4001.53955078125
FDO50,OUT035,1502.421142578125
FDT59,OUT013,3920.4599609375
FDX40,OUT027,1123.748779296875
FDE50,OUT017,3321.34326171875
FDX51,OUT017,3382.1162109375
NCD30,OUT018,1349.664794921875
FDK15,OUT013,1654.207275390625
FDL12,OUT045,899.7590942382812
FDK46,OUT017,4361.89794921875
DRH49,OUT010,181.59490966796875
FDQ57,OUT046,2261.53076171875
FDY59,OUT017,1490.100830078125
FDO09,OUT018,3469.09716796875
NCG30,OUT035,2118.29638671875
FDM09,OUT017,2840.054443359375
NCN17,OUT027,2601.82763671875
NCS42,OUT013,1503.28662109375
FDD02,OUT019,526.8951416015625
FDE34,OUT013,3055.091552734375
FDU38,OUT045,3052.8154296875
FDB33,OUT046,2275.3017578125
NCJ29,OUT017,1429.3173828125
FDZ27,OUT035,789.2623901367188
FDI40,OUT013,1606.460693359375
FDG22,OUT013,752.1007080078125
FDT51,OUT017,1823.0787353515625
FDF20,OUT018,2698.0595703125
FDV50,OUT035,2055.017578125
FDT02,OUT049,666.9788208007812
DRC49,OUT017,2425.312744140625
FDF26,OUT049,2453.96923828125
FDV52,OUT035,1941.566650390625
FDX59,OUT049,693.45458984375
FDV25,OUT035,4387.4521484375
FDW23,OUT027,1130.3515625
FDE53,OUT018,1397.681396484375
FDA19,OUT017,2218.02587890625
FDH22,OUT046,1942.618896484375
NCO41,OUT013,1606.460693359375
FDX12,OUT017,4207.42138671875
FDF17,OUT013,3078.917236328125
FDS11,OUT045,3805.6474609375
FDR51,OUT035,2473.42041015625
FDT49,OUT010,153.9669189453125
FDC56,OUT013,2045.4095458984375
FDR13,OUT027,3007.587158203125
FDQ60,OUT035,2029.6868896484375
FDN38,OUT049,3923.75732421875
NCL29,OUT013,2356.671875
FDO13,OUT027,4118.1552734375
FDE26,OUT018,2113.44384765625
FDA31,OUT010,554.2483520507812
FDX14,OUT035,1256.46337890625
FDA34,OUT045,2944.538330078125
FDF26,OUT013,2328.43115234375
FDE38,OUT045,2734.239013671875
DRI11,OUT046,1825.531494140625
FDQ60,OUT027,2988.3818359375
FDL21,OUT027,1114.0721435546875
DRC12,OUT027,5355.11376953125
FDC47,OUT046,3501.126953125
FDE57,OUT045,2086.9482421875
FDT14,OUT045,1995.5052490234375
NCZ53,OUT046,2982.35791015625
FDE28,OUT018,3429.80322265625
FDR19,OUT035,2446.114501953125
NCF54,OUT019,569.725341796875
FDZ08,OUT046,1337.711181640625
NCJ05,OUT018,2182.055419921875
FDF59,OUT046,1959.1051025390625
NCO05,OUT035,1688.5640869140625
FDW24,OUT018,690.0585327148438
NCX42,OUT018,2335.48095703125
NCA53,OUT035,808.7341918945312
FDI45,OUT019,569.725341796875
FDG46,OUT046,1825.531494140625
FDM20,OUT010,1282.7593994140625
FDW11,OUT010,-90.95527648925781
FDX08,OUT035,3156.123046875
NCK17,OUT035,694.5382080078125
FDK32,OUT018,2133.160400390625
NCA42,OUT035,2772.14599609375
DRI01,OUT035,3173.191162109375
NCL55,OUT049,4229.97900390625
DRE25,OUT018,1299.4259033203125
FDD14,OUT017,3032.0302734375
FDB10,OUT046,3811.681640625
DRN11,OUT035,2453.118408203125
FDP38,OUT018,675.3734130859375
NCA30,OUT017,3181.583251953125
FDT15,OUT017,3278.86865234375
NCP55,OUT018,788.99365234375
FDF12,OUT035,2377.439453125
FDM21,OUT018,3495.50927734375
FDX56,OUT035,3933.09375
FDF10,OUT017,2454.837890625
FDT32,OUT045,3070.384765625
FDM51,OUT018,1397.681396484375
NCR50,OUT018,2206.439697265625
FDI19,OUT049,4053.36865234375
FDX21,OUT017,1721.83642578125
FDR31,OUT035,2447.328369140625
FDY02,OUT013,4805.40283203125
NCA29,OUT045,2979.67138671875
NCX17,OUT046,2779.037841796875
FDM12,OUT045,3088.0146484375
FDI53,OUT027,3970.022705078125
NCU30,OUT049,2830.5703125
FDC56,OUT027,3536.552734375
FDK27,OUT018,1744.8023681640625
NCK18,OUT017,2947.49462890625
FDB52,OUT019,928.6989135742188
DRG25,OUT027,5074.248046875
FDZ13,OUT049,905.7706909179688
FDB57,OUT019,918.3005981445312
FDR40,OUT046,1337.711181640625
NCO14,OUT019,-128.79751586914062
NCN19,OUT045,3079.291259765625
FDQ28,OUT019,523.3388671875
FDO13,OUT018,2719.865966796875
FDK48,OUT013,1439.1075439453125
FDU07,OUT018,2093.80810546875
FDW20,OUT046,1933.2476806640625
FDV12,OUT010,239.4134979248047
FDH24,OUT013,2314.034912109375
FDV59,OUT049,3665.953369140625
FDK57,OUT045,2021.981201171875
FDL16,OUT027,1485.435791015625
NCQ17,OUT046,2265.639892578125
FDJ15,OUT018,2592.720458984375
FDX24,OUT049,1551.561279296875
FDT47,OUT046,1661.7130126953125
FDT10,OUT049,956.4200439453125
FDZ37,OUT018,1220.595458984375
FDW43,OUT027,6342.56103515625
DRN36,OUT017,1627.525390625
FDJ14,OUT045,1307.30810546875
FDA32,OUT013,3481.139404296875
FDJ38,OUT019,395.67401123046875
FDQ57,OUT017,2481.587158203125
NCQ41,OUT019,411.3818359375
FDG56,OUT049,947.6966552734375
DRC13,OUT027,3340.973876953125
FDV55,OUT035,2442.801025390625
FDQ49,OUT045,2440.1884765625
FDE29,OUT010,-131.22633361816406
FDR03,OUT013,3585.796875
FDD45,OUT049,1551.561279296875
FDN38,OUT010,971.5670776367188
FDT56,OUT046,964.5274658203125
FDT48,OUT045,3542.676513671875
FDU03,OUT049,3020.18603515625
FDC56,OUT010,348.9400634765625
NCO43,OUT027,2523.520751953125
FDQ27,OUT017,1781.3843994140625
FDR03,OUT046,3485.313232421875
DRH23,OUT010,-122.50292205810547
FDG22,OUT045,652.1198120117188
NCJ42,OUT013,1696.4483642578125
FDR24,OUT046,1445.367431640625
FDW60,OUT035,3124.8681640625
FDJ08,OUT013,3055.091552734375
DRL59,OUT018,717.7877197265625
FDG60,OUT010,666.626953125
FDW27,OUT017,2430.906005859375
FDX14,OUT018,1052.6439208984375
FDC20,OUT013,1022.446533203125
NCS29,OUT018,2074.286376953125
FDJ56,OUT046,1547.3072509765625
FDB20,OUT019,190.57200622558594
FDL28,OUT027,6213.2119140625
FDW01,OUT018,2130.013427734375
FDL03,OUT046,2973.451416015625
FDX22,OUT049,3843.79931640625
FDJ21,OUT035,2484.545166015625
FDR31,OUT045,2344.3701171875
FDG21,OUT035,2526.981689453125
FDS22,OUT027,1144.417236328125
FDK08,OUT035,1639.603759765625
FDE17,OUT018,2132.890380859375
NCN30,OUT017,1678.0343017578125
FDT50,OUT046,1509.23291015625
NCX42,OUT049,2766.6611328125
FDJ12,OUT035,3948.754638671875
NCA18,OUT027,2988.3818359375
FDP23,OUT019,685.4813842773438
FDX12,OUT013,3870.48193359375
FDN40,OUT018,2156.255859375
FDV48,OUT035,1366.94189453125
NCY54,OUT013,2846.99072265625
FDL16,OUT010,-214.23373413085938
FDR45,OUT018,3249.576171875
FDJ52,OUT046,2430.53759765625
DRG01,OUT017,1349.54052734375
FDP52,OUT013,4217.58056640625
FDU58,OUT017,3255.666015625
FDL02,OUT045,1665.6756591796875
FDG28,OUT013,3844.46630859375
FDA19,OUT035,2184.18115234375
FDW46,OUT027,1994.2755126953125
NCD43,OUT049,1711.4095458984375
DRG39,OUT013,950.6422729492188
NCF55,OUT049,671.4699096679688
FDJ07,OUT046,1821.4222412109375
FDE08,OUT046,2223.95654296875
FDP56,OUT019,-153.2314453125
FDT45,OUT045,899.7590942382812
FDF17,OUT018,2725.011474609375
FDX44,OUT046,1360.8101806640625
FDM28,OUT027,4586.89208984375
FDI36,OUT049,3176.222412109375
FDS07,OUT045,1875.958251953125
FDD36,OUT045,1875.958251953125
FDW11,OUT046,955.8040771484375
FDN40,OUT049,2456.954833984375
NCQ18,OUT049,1621.238525390625
NCQ54,OUT017,2956.218017578125
NCS42,OUT045,1408.20263671875
DRH39,OUT010,-41.40143966674805
FDC09,OUT027,2731.1767578125
FDT08,OUT010,659.9114990234375
FDC08,OUT035,4153.2578125
FDT20,OUT017,653.1907958984375
FDS35,OUT035,1119.9835205078125
FDX58,OUT018,2594.81201171875
FDW58,OUT046,1662.70263671875
DRD27,OUT046,1532.185302734375
FDH32,OUT019,333.7311096191406
FDS26,OUT035,4201.306640625
FDQ31,OUT046,1329.5548095703125
FDP11,OUT018,3046.719482421875
FDD58,OUT017,1651.9306640625
FDM33,OUT045,3587.762451171875
FDZ16,OUT049,3184.94580078125
NCS29,OUT010,1315.1162109375
NCM18,OUT019,-52.748878479003906
FDP11,OUT049,3799.89990234375
NCC42,OUT017,2180.754638671875
DRM23,OUT046,2823.238037109375
NCN55,OUT027,6177.16748046875
FDK46,OUT013,4057.369140625
FDR01,OUT046,3049.379150390625
NCA05,OUT045,2163.9765625
NCP43,OUT017,3147.486572265625
FDR12,OUT010,654.4300537109375
FDQ01,OUT013,3413.640625
FDM13,OUT046,1982.1240234375
FDQ19,OUT017,4161.568359375
FDK56,OUT019,256.3656005859375
NCX06,OUT010,932.68115234375
FDO56,OUT027,3117.73095703125
FDU45,OUT045,1884.681640625
FDI16,OUT019,-93.01994323730469
FDL32,OUT046,1834.2548828125
FDA07,OUT046,1978.7669677734375
FDA14,OUT045,2348.602294921875
FDV46,OUT027,3519.262451171875
NCO07,OUT035,3871.84716796875
NCP41,OUT046,1665.2900390625
FDY60,OUT018,1885.5662841796875
FDN38,OUT017,3988.636474609375
FDO15,OUT046,1262.4320068359375
FDT60,OUT013,1993.7542724609375
FDA55,OUT035,4118.75439453125
FDE02,OUT010,159.9945831298828
DRJ39,OUT049,3828.77978515625
FDV34,OUT035,1307.323486328125
FDS20,OUT027,5203.59716796875
FDF02,OUT027,2613.869873046875
FDW40,OUT017,2175.431640625
NCB43,OUT046,2973.451416015625
FDR58,OUT017,1458.7823486328125
DRJ59,OUT035,684.177734375
NCD30,OUT017,1660.4041748046875
FDE14,OUT017,1689.4046630859375
FDC28,OUT018,1420.9871826171875
FDU16,OUT018,1121.1361083984375
NCD19,OUT035,948.9710083007812
FDU21,OUT046,701.56201171875
FDV59,OUT027,5490.76953125
FDU03,OUT045,3098.134765625
FDC33,OUT010,951.7077026367188
NCR42,OUT035,677.574951171875
DRH59,OUT035,1282.9393310546875
NCM31,OUT035,2220.056396484375
FDS50,OUT035,4092.2783203125
FDP39,OUT046,955.8040771484375
FDQ55,OUT013,1892.174072265625
FDV36,OUT019,649.765380859375
FDI05,OUT027,2207.55712890625
FDS45,OUT027,2601.82763671875
FDA39,OUT045,621.4117431640625
FDC37,OUT010,287.1600036621094
FDJ60,OUT027,4234.48681640625
DRQ35,OUT046,1927.1116943359375
NCJ06,OUT046,1897.7421875
NCY42,OUT018,2039.5845947265625
DRM37,OUT049,3212.69580078125
FDR14,OUT045,810.5079345703125
FDE51,OUT049,634.8113403320312
FDT33,OUT017,2990.6875
FDR08,OUT013,1883.267333984375
FDE36,OUT010,541.5442504882812
FDL22,OUT019,289.5047912597656
FDR44,OUT013,2036.982177734375
FDI56,OUT019,289.5047912597656
FDE47,OUT010,476.23602294921875
FDV27,OUT010,193.4676055908203
FDV10,OUT049,717.4217529296875
FDC40,OUT045,1276.6248779296875
NCX41,OUT013,3688.9423828125
NCQ38,OUT027,2601.82763671875
FDV12,OUT027,2601.82763671875
FDE52,OUT017,1402.8414306640625
FDG20,OUT027,4716.2412109375
FDV16,OUT027,1123.748779296875
FDI32,OUT017,1935.47021484375
FDJ32,OUT049,996.88134765625
FDN39,OUT018,2423.367919921875
FDY34,OUT017,2947.49462890625
FDC14,OUT035,676.0107421875
FDA55,OUT017,4118.75439453125
FDZ50,OUT010,897.4819946289062
DRG13,OUT049,2797.369140625
FDP01,OUT013,2316.759765625
NCG54,OUT017,3048.682861328125
FDM13,OUT045,2064.963623046875
NCO18,OUT027,4586.89208984375
NCW41,OUT013,2329.737060546875
FDM52,OUT027,3729.621337890625
NCF55,OUT035,673.4658203125
FDT09,OUT046,1994.9566650390625
NCM19,OUT035,1798.694580078125
FDW12,OUT018,2022.355224609375
FDP15,OUT019,660.723876953125
FDK36,OUT045,745.9682006835938
FDZ25,OUT035,3184.940185546875
NCW06,OUT049,3184.94580078125
FDW60,OUT046,2783.259765625
DRC49,OUT013,2338.37353515625
NCT17,OUT035,3278.86865234375
NCN06,OUT018,2236.09130859375
FDC45,OUT013,2895.9716796875
DRJ47,OUT019,569.725341796875
NCF06,OUT045,4144.95654296875
FDE21,OUT010,411.8118591308594
DRG27,OUT013,758.6920776367188
FDW40,OUT049,2152.332275390625
NCO53,OUT046,2991.081298828125
FDE23,OUT049,731.5181274414062
FDQ16,OUT046,1661.83935546875
FDS26,OUT045,3562.685302734375
FDZ13,OUT010,-193.20655822753906
FDS14,OUT049,2422.371337890625
FDC10,OUT045,1875.958251953125
FDY16,OUT049,3162.2890625
FDJ20,OUT035,2035.45556640625
FDV43,OUT035,678.87744140625
FDZ32,OUT027,2731.1767578125
FDR23,OUT046,2823.238037109375
FDN24,OUT035,910.8333129882812
FDE34,OUT027,5129.8994140625
FDU31,OUT013,3472.416015625
FDW33,OUT018,1405.3724365234375
FDU26,OUT046,1807.7789306640625
FDE20,OUT027,4391.5859375
NCW05,OUT035,1729.5914306640625
FDB22,OUT018,2232.984375
FDO56,OUT046,1825.531494140625
FDA19,OUT027,3572.1162109375
DRI39,OUT045,873.2833251953125
FDH52,OUT018,803.6224365234375
FDZ50,OUT035,3169.3369140625
NCN42,OUT035,2466.915283203125
FDB53,OUT013,2338.37353515625
DRG11,OUT017,1736.015869140625
DRK11,OUT027,3729.621337890625
FDQ60,OUT017,2011.811279296875
FDT36,OUT017,647.8678588867188
DRG25,OUT018,2593.071533203125
DRJ23,OUT046,2940.674560546875
FDG05,OUT035,2518.1064453125
NCK06,OUT018,1926.39453125
FDU52,OUT017,2506.26953125
FDW07,OUT018,1171.2572021484375
NCM17,OUT045,660.7608642578125
FDA22,OUT045,2798.86279296875
NCA41,OUT018,2684.88427734375
FDF38,OUT035,714.6318969726562
FDH52,OUT046,955.8040771484375
FDY58,OUT019,918.3005981445312
FDZ16,OUT045,3088.0146484375
NCM18,OUT017,985.0345458984375
FDA22,OUT018,2409.443603515625
NCJ43,OUT035,3152.013916015625
FDI34,OUT027,6268.86328125
FDG56,OUT046,955.8040771484375
FDS34,OUT046,1816.624755859375
DRC01,OUT035,751.3541870117188
FDQ04,OUT035,655.6844482421875
FDK04,OUT035,920.4777221679688
FDT51,OUT049,1799.2440185546875
FDV26,OUT017,3239.293701171875
FDS04,OUT049,2143.60888671875
FDW43,OUT018,3395.15966796875
FDQ28,OUT010,668.6348876953125
NCK06,OUT017,2140.041015625
FDS23,OUT018,2008.5057373046875
FDZ36,OUT019,383.6318054199219
FDE56,OUT018,851.8094482421875
FDW10,OUT027,4672.771484375
NCN14,OUT045,3070.384765625
NCQ18,OUT045,1564.5775146484375
FDW08,OUT017,1795.9552001953125
FDU43,OUT035,4164.01025390625
FDR33,OUT010,256.451904296875
FDM24,OUT010,637.9268188476562
NCZ05,OUT046,1638.7125244140625
NCV41,OUT035,1965.1773681640625
FDV11,OUT018,2275.24853515625
NCY05,OUT035,653.1907958984375
FDV44,OUT018,2619.1962890625
FDW32,OUT049,1324.2471923828125
NCU18,OUT027,3519.262451171875
NCC43,OUT035,4393.9716796875
FDW19,OUT013,1758.798828125
FDN31,OUT035,3278.86865234375
FDI48,OUT045,767.952880859375
FDS24,OUT017,1290.0682373046875
FDF46,OUT049,1938.3843994140625
DRG23,OUT017,2478.743408203125
FDG14,OUT018,2130.013427734375
NCY30,OUT049,3020.18603515625
FDO28,OUT018,1902.70361328125
DRD24,OUT035,2179.01416015625
FDI33,OUT049,1473.5870361328125
FDN32,OUT046,2991.081298828125
FDR16,OUT045,3636.8212890625
FDF26,OUT046,2273.572998046875
NCN29,OUT018,671.3571166992188
FDE20,OUT045,2762.927978515625
FDA46,OUT046,2982.35791015625
FDU28,OUT045,3070.384765625
FDQ48,OUT045,1564.5775146484375
FDV36,OUT013,1985.1407470703125
FDR14,OUT018,747.7319946289062
FDP23,OUT017,3824.26025390625
FDP56,OUT013,825.3656616210938
FDK48,OUT010,113.50296783447266
FDR48,OUT046,2265.639892578125
NCY29,OUT049,947.6966552734375
FDM22,OUT018,764.6094970703125
DRJ01,OUT013,2624.81689453125
FDZ43,OUT045,3947.714111328125
FDV03,OUT035,2507.989013671875
FDX11,OUT027,5129.8994140625
NCA41,OUT027,5355.11376953125
FDE38,OUT017,2914.056396484375
FDI27,OUT018,618.5160522460938
FDN32,OUT013,3063.81494140625
NCN43,OUT017,2102.477294921875
FDB47,OUT027,5637.94482421875
FDV03,OUT017,2507.989013671875
NCN30,OUT045,1564.5775146484375
NCV54,OUT010,546.72412109375
FDV07,OUT013,1752.49560546875
FDP07,OUT049,3134.5390625
FDK48,OUT018,1094.5855712890625
FDM15,OUT019,523.3388671875
FDY19,OUT027,3117.73095703125
FDK46,OUT046,3984.635498046875
FDY11,OUT045,1030.75732421875
FDH09,OUT046,946.58984375
FDO08,OUT027,4291.080078125
FDU14,OUT013,3899.626953125
FDD22,OUT027,2988.3818359375
FDM27,OUT017,2512.783447265625
FDL02,OUT027,2613.869873046875
NCA17,OUT035,2460.934814453125
FDE38,OUT019,654.43212890625
NCG07,OUT049,3176.222412109375
DRC27,OUT013,3621.656494140625
FDA27,OUT035,3871.8759765625
FDW40,OUT045,2095.671630859375
DRI11,OUT013,1892.174072265625
FDN50,OUT046,1567.746826171875
FDR12,OUT046,2814.5146484375
FDT34,OUT027,2668.057373046875
FDW11,OUT035,963.5997924804688
NCO30,OUT027,5074.248046875
FDZ34,OUT017,3226.290771484375
FDU45,OUT017,1965.1773681640625
NCD42,OUT035,686.29833984375
FDX25,OUT045,2953.8154296875
NCR29,OUT046,962.8080444335938
FDX43,OUT019,635.4149780273438
FDB04,OUT010,132.89337158203125
FDR49,OUT027,1580.6456298828125
FDS39,OUT018,1904.267578125
FDW58,OUT045,1442.91845703125
FDG22,OUT019,-125.65486145019531
FDG31,OUT017,1104.1650390625
NCV53,OUT027,6263.046875
DRJ37,OUT035,2452.61865234375
FDV07,OUT035,1823.0787353515625
FDW52,OUT018,2316.77978515625
FDT15,OUT045,3079.291259765625
FDD02,OUT018,1537.91650390625
FDM16,OUT035,1314.327392578125
NCE55,OUT046,2814.5146484375
FDB57,OUT018,3269.73583984375
FDQ04,OUT013,798.4364624023438
FDQ47,OUT019,-127.80624389648438
FDY14,OUT019,1024.34912109375
DRK37,OUT017,3475.85400390625
FDO25,OUT017,3870.41552734375
FDL57,OUT046,3993.35888671875
NCK29,OUT018,1785.7972412109375
FDK46,OUT027,6781.78466796875
NCB43,OUT010,883.0059814453125
DRE01,OUT027,5714.8681640625
FDC46,OUT018,2538.508056640625
FDQ23,OUT045,1632.7637939453125
FDX38,OUT049,798.1380615234375
FDG60,OUT018,3237.184326171875
FDW55,OUT017,4181.22265625
FDP39,OUT013,899.3638305664062
FDB20,OUT018,1198.8551025390625
FDV21,OUT017,2072.77001953125
FDZ02,OUT013,1558.0
FDP19,OUT027,3560.2431640625
FDA38,OUT035,4184.73828125
FDH22,OUT045,2025.4580078125
DRM11,OUT045,3829.843017578125
FDO12,OUT027,5440.9931640625
FDT14,OUT049,2052.16650390625
FDW34,OUT010,1282.7593994140625
FDG04,OUT027,5074.248046875
FDW59,OUT018,1168.88916015625
FDR33,OUT018,1416.3826904296875
FDP32,OUT013,1972.062744140625
FDL13,OUT027,6047.787109375
FDD22,OUT013,1892.174072265625
FDV40,OUT027,2022.025390625
NCD55,OUT046,727.2486572265625
FDQ20,OUT010,-261.64556884765625
FDD28,OUT045,891.0357055664062
FDC39,OUT045,3770.701416015625
NCR17,OUT049,1932.6192626953125
DRO35,OUT018,1565.4473876953125
FDF40,OUT049,3938.2216796875
FDR31,OUT018,1988.9224853515625
NCQ41,OUT017,3405.414306640625
FDP38,OUT046,851.9264526367188
NCU54,OUT027,5461.12548828125
FDG22,OUT018,566.5020141601562
DRK59,OUT013,3723.286865234375
FDC37,OUT046,1665.2900390625
NCO42,OUT013,2251.285888671875
NCT42,OUT017,2453.997314453125
FDX27,OUT035,1566.9620361328125
FDV40,OUT018,1046.8956298828125
FDT45,OUT027,1754.9542236328125
FDS47,OUT019,130.9333038330078
FDR45,OUT035,4249.10498046875
FDB03,OUT045,3690.36767578125
FDO49,OUT035,931.8170166015625
FDU60,OUT027,4234.48681640625
FDB26,OUT018,721.8040161132812
FDB46,OUT017,3723.936279296875
FDQ37,OUT019,383.6318054199219
FDN03,OUT017,4323.02880859375
NCX30,OUT045,4070.310791015625
FDK32,OUT019,523.3388671875
DRM47,OUT013,3055.091552734375
NCO02,OUT046,1198.783447265625
FDP04,OUT013,1171.441650390625
NCO43,OUT049,1685.667724609375
FDD59,OUT013,1416.730712890625
FDQ10,OUT017,3156.123046875
FDW45,OUT035,2467.185302734375
NCK30,OUT049,4219.1943359375
FDU31,OUT018,2981.307861328125
NCQ17,OUT019,396.07244873046875
FDN01,OUT017,3131.73876953125
FDZ19,OUT049,3007.10791015625
DRG37,OUT017,2506.24853515625
FDE32,OUT045,370.40423583984375
FDO34,OUT049,2829.1875
FDM04,OUT019,-125.48148345947266
FDZ25,OUT049,3050.10107421875
FDU08,OUT049,1612.51513671875
NCW30,OUT045,4181.115234375
NCM18,OUT013,1022.446533203125
FDS22,OUT035,703.2615966796875
NCH18,OUT017,4298.32666015625
FDC23,OUT013,2890.98876953125
FDY46,OUT013,3046.18505859375
NCU06,OUT046,3930.053466796875
FDX57,OUT045,1564.5775146484375
FDX36,OUT027,5530.89599609375
FDL16,OUT045,767.952880859375
FDT16,OUT010,1796.8106689453125
FDN16,OUT018,1373.2972412109375
FDC03,OUT046,2955.882080078125
DRF60,OUT013,3934.267333984375
FDS27,OUT027,5355.11376953125
FDP33,OUT010,954.5093994140625
FDJ36,OUT018,1400.0494384765625
NCR42,OUT013,768.20458984375
FDV14,OUT017,1369.550537109375
NCP42,OUT035,3368.94091796875
FDB50,OUT027,2219.599365234375
NCC30,OUT027,4586.89208984375
FDA23,OUT018,1373.2972412109375
FDW16,OUT017,1489.490478515625
FDQ52,OUT010,690.5856323242188
FDB58,OUT049,2423.015380859375
NCP29,OUT049,1109.403076171875
NCM05,OUT045,3601.912109375
FDO25,OUT013,3402.16943359375
NCM54,OUT046,1983.201416015625
NCL54,OUT046,2842.2646484375
FDL39,OUT010,598.7382202148438
FDF53,OUT018,2272.05908203125
NCQ42,OUT035,2114.273193359375
FDF58,OUT013,1117.1927490234375
FDZ04,OUT035,1149.690673828125
FDE26,OUT019,643.2608642578125
FDS60,OUT017,2965.424072265625
FDV58,OUT017,2793.42724609375
FDM04,OUT045,836.9837036132812
FDE08,OUT035,2409.754150390625
NCB43,OUT049,3167.31591796875
FDU11,OUT010,576.581298828125
FDF22,OUT019,457.09417724609375
FDE24,OUT013,2067.690185546875
DRJ49,OUT046,1982.1240234375
NCQ53,OUT035,4206.0244140625
NCL41,OUT013,768.20458984375
FDR22,OUT013,1749.89208984375
FDH04,OUT035,1509.9736328125
DRH15,OUT045,627.2811279296875
FDY40,OUT049,861.087158203125
NCI17,OUT035,1639.603759765625
